"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"195","chr1",62546801,62558400,11600,"*","Intron (ENSMUST00000075374.9/72823, intron 21 of 22)",1,62703285,62739932,36648,1,"18187","ENSMUST00000126344.1",-144885
"196","chr1",62707201,62777000,69800,"*","Exon (ENSMUST00000126344.1/18187, exon 2 of 3)",1,62703702,62818695,114994,1,"18187","ENSMUST00000114157.2",3499
"197","chr1",63199801,63200400,600,"*","Promoter",1,63200313,63207614,7302,1,"73884","ENSMUST00000141027.1",0
"198","chr1",63441801,63459000,17200,"*","Promoter",1,63445891,63573217,127327,1,"23792","ENSMUST00000182642.7",0
"199","chr1",63504401,63520000,15600,"*","Exon (ENSMUST00000182642.7/23792, exon 4 of 24)",1,63494169,63596276,102108,1,"23792","ENSMUST00000097717.8",10232
"200","chr1",63770001,63779000,9000,"*","Promoter",1,63754907,63769267,14361,2,"74426","ENSMUST00000027102.1",-734
"201","chr1",63857401,63857600,200,"*","Distal Intergenic",1,63754907,63769267,14361,2,"74426","ENSMUST00000027102.1",-88134
"202","chr1",63994601,64005000,10400,"*","Distal Intergenic",1,63964727,63968999,4273,1,"433315","ENSMUST00000133244.1",29874
"203","chr1",64019601,64019800,200,"*","Distal Intergenic",1,64042438,64042501,64,2,"102466760","ENSMUST00000184798.1",22701
"204","chr1",64089001,64089200,200,"*","Intron (ENSMUST00000149820.1/ENSMUST00000149820.1, intron 3 of 3)",1,64041926,64121482,79557,2,"93691","ENSMUST00000055001.9",32282
"205","chr1",64118001,64123600,5600,"*","Promoter",1,64029447,64121491,92045,2,"93691","ENSMUST00000114086.7",0
"206","chr1",64222601,64229600,7000,"*","Intron (ENSMUST00000190863.1/ENSMUST00000190863.1, intron 1 of 1)",1,64079103,64122282,43180,2,"93691","ENSMUST00000135075.1",-100319
"207","chr1",64297401,64317600,20200,"*","Exon (ENSMUST00000190863.1/ENSMUST00000190863.1, exon 1 of 2)",1,64079103,64122282,43180,2,"93691","ENSMUST00000135075.1",-175119
"208","chr1",64535001,64543000,8000,"*","Intron (ENSMUST00000185594.6/12912, intron 1 of 7)",1,64532894,64597477,64584,1,"12912","ENSMUST00000190348.1",2107
"209","chr1",64577801,64578000,200,"*","Exon (ENSMUST00000190979.1/ENSMUST00000190979.1, exon 1 of 1)",1,64607956,64615631,7676,2,"67099","ENSMUST00000162806.7",37631
"210","chr1",64598601,64623200,24600,"*","Promoter",1,64606473,64617242,10770,2,"67099","ENSMUST00000114079.8",0
"211","chr1",64735201,64736200,1000,"*","Exon (ENSMUST00000063982.6/14367, exon 2 of 2)",1,64734469,64737749,3281,2,"14367","ENSMUST00000116133.3",1549
"212","chr1",64754601,64756000,1400,"*","Distal Intergenic",1,64730558,64737751,7194,2,"14367","ENSMUST00000063982.6",-16850
"213","chr1",64793801,64795400,1600,"*","3' UTR",1,64793809,64836764,42956,2,"241075","ENSMUST00000187188.1",41364
"214","chr1",64809801,64812000,2200,"*","Intron (ENSMUST00000139649.7/241075, intron 7 of 8)",1,64793809,64836764,42956,2,"241075","ENSMUST00000187188.1",24764
"215","chr1",64875601,64876800,1200,"*","Intron (ENSMUST00000139649.7/241075, intron 5 of 8)",1,64793809,64836764,42956,2,"241075","ENSMUST00000187188.1",-38837
"216","chr1",65153801,65154000,200,"*","Distal Intergenic",1,65168589,65175564,6976,2,"15926","ENSMUST00000149310.7",21564
"217","chr1",66845001,66848000,3000,"*","Exon (ENSMUST00000027153.5/11363, exon 6 of 11)",1,66845299,66858331,13033,2,"11363","ENSMUST00000139208.1",10331
"218","chr1",67450001,67453600,3600,"*","Distal Intergenic",1,67123026,67231259,108234,1,"227231","ENSMUST00000027144.7",326975
"219","chr1",67478601,67484800,6200,"*","Distal Intergenic",1,67123026,67231259,108234,1,"227231","ENSMUST00000027144.7",355575
"220","chr1",69365801,69386800,21000,"*","Exon (ENSMUST00000187740.1/ENSMUST00000187740.1, exon 1 of 1)",1,68032186,69108059,1075874,2,"13869","ENSMUST00000121473.7",-257742
"221","chr1",69434401,69434600,200,"*","Distal Intergenic",1,69538768,69684157,145390,2,"22779","ENSMUST00000188110.6",249557
"222","chr1",69449601,69471200,21600,"*","Distal Intergenic",1,69538768,69684157,145390,2,"22779","ENSMUST00000188110.6",212957
"223","chr1",69612201,69612400,200,"*","Intron (ENSMUST00000027146.8/22779, intron 3 of 7)",1,69538768,69684157,145390,2,"22779","ENSMUST00000188110.6",71757
"224","chr1",70515601,70518200,2600,"*","Intron (ENSMUST00000065425.11/66722, intron 16 of 16)",1,70725715,70885397,159683,1,"320460","ENSMUST00000053922.11",-207515
"225","chr1",70917801,70918200,400,"*","Distal Intergenic",1,71027498,71103146,75649,2,"12021","ENSMUST00000027393.7",184946
"226","chr1",70999801,71007000,7200,"*","Distal Intergenic",1,71027498,71103146,75649,2,"12021","ENSMUST00000027393.7",96146
"227","chr1",71099201,71100200,1000,"*","Intron (ENSMUST00000027393.7/12021, intron 1 of 10)",1,71027498,71103146,75649,2,"12021","ENSMUST00000027393.7",2946
"228","chr1",71412201,71412600,400,"*","Intron (ENSMUST00000087268.6/74591, intron 1 of 52)",1,71361743,71414896,53154,2,"74591","ENSMUST00000189102.1",2296
"229","chr1",71612601,71612800,200,"*","Exon (ENSMUST00000188894.6/14268, exon 25 of 45)",1,71585526,71609567,24042,2,"14268","ENSMUST00000185408.6",-3034
"230","chr1",71626801,71627000,200,"*","Intron (ENSMUST00000188894.6/14268, intron 18 of 44)",1,71604097,71624344,20248,2,"14268","ENSMUST00000189160.1",-2457
"231","chr1",71644001,71694000,50000,"*","Promoter",1,71652837,71657457,4621,1,"100042814","ENSMUST00000097699.2",0
"232","chr1",71709801,72125600,415800,"*","Promoter",1,71888112,71891204,3093,1,"667931","ENSMUST00000189680.6",0
"233","chr1",72140401,72146000,5600,"*","Distal Intergenic",1,72159442,72212307,52866,2,"381269","ENSMUST00000048860.8",66307
"234","chr1",72243001,72243200,200,"*","Distal Intergenic",1,72159442,72212307,52866,2,"381269","ENSMUST00000048860.8",-30694
"235","chr1",72254001,72254200,200,"*","Distal Intergenic",1,72259167,72284259,25093,2,"111175","ENSMUST00000134840.7",30059
"236","chr1",72309001,72311400,2400,"*","Exon (ENSMUST00000027379.9/22596, exon 2 of 21)",1,72307427,72394952,87526,1,"22596","ENSMUST00000027379.9",1574
"237","chr1",72428201,72430000,1800,"*","3' UTR",1,72427112,72536930,109819,2,"381270","ENSMUST00000047786.5",106930
"238","chr1",72464001,72466400,2400,"*","Intron (ENSMUST00000047786.5/381270, intron 1 of 3)",1,72427112,72536930,109819,2,"381270","ENSMUST00000047786.5",70530
"239","chr1",72584201,72584400,200,"*","Promoter",1,72583615,72633134,49520,1,"54380","ENSMUST00000152225.1",586
"240","chr1",72710801,72711000,200,"*","Promoter",1,72711290,72713813,2524,1,"19981","ENSMUST00000059980.10",-290
"241","chr1",72963001,72964800,1800,"*","Distal Intergenic",1,73015691,73025507,9817,1,"69449","ENSMUST00000185768.6",-50891
"242","chr1",73952801,73962600,9800,"*","Promoter",1,73953373,73963043,9671,2,"21961","ENSMUST00000191367.1",443
"243","chr1",73995001,74044200,49200,"*","Promoter",1,73914093,73995372,81280,2,"21961","ENSMUST00000185702.6",0
"244","chr1",74064201,74071200,7000,"*","Exon (ENSMUST00000169786.7/21961, exon 3 of 35)",1,73910232,74091351,181120,2,"21961","ENSMUST00000187584.6",20151
"245","chr1",74082001,74093600,11600,"*","Promoter",1,73910232,74091351,181120,2,"21961","ENSMUST00000187584.6",0
"246","chr1",74121201,74121600,400,"*","Intron (ENSMUST00000169786.7/21961, intron 1 of 34)",1,73910231,74124447,214217,2,"21961","ENSMUST00000169786.7",2847
"247","chr1",74239201,74239800,600,"*","Intron (ENSMUST00000113820.8/76709, intron 2 of 10)",1,74236550,74267988,31439,1,"76709","ENSMUST00000113819.1",2651
"248","chr1",74250001,74250800,800,"*","Intron (ENSMUST00000113820.8/76709, intron 4 of 10)",1,74236550,74267988,31439,1,"76709","ENSMUST00000113819.1",13451
"249","chr1",74295001,74302400,7400,"*","Promoter",1,74288251,74295695,7445,2,"69660","ENSMUST00000152603.7",0
"250","chr1",74375801,74398400,22600,"*","Promoter",1,74376657,74379856,3200,1,"18173","ENSMUST00000155865.1",0
"251","chr1",74748401,74749400,1000,"*","Promoter",1,74738922,74748955,10034,2,"241113","ENSMUST00000160732.7",0
"252","chr1",75209401,75209800,400,"*","Promoter",1,75199491,75209423,9933,2,"74577","ENSMUST00000186173.6",0
"253","chr1",75229801,75251200,21400,"*","Promoter",1,75220256,75232090,11835,2,"381272","ENSMUST00000180101.2",0
"254","chr1",75381001,75400800,19800,"*","Promoter",1,75382114,75388345,6232,1,"11790","ENSMUST00000148515.7",0
"255","chr1",75437201,75437400,200,"*","Promoter",1,75436942,75442028,5087,1,"69080","ENSMUST00000188097.1",259
"256","chr1",75504001,75504200,200,"*","Promoter",1,75496337,75503680,7344,2,"98733","ENSMUST00000127507.7",-321
"257","chr1",75545801,75546000,200,"*","Promoter",1,75546266,75562172,15907,1,"20536","ENSMUST00000124341.7",-266
"258","chr1",77461201,77476600,15400,"*","Intron (ENSMUST00000027451.12/13838, intron 3 of 17)",1,77496653,77496768,116,2,"102465180","ENSMUST00000184495.1",20168
"259","chr1",77487001,77507800,20800,"*","Promoter",1,77496653,77496768,116,2,"102465180","ENSMUST00000184495.1",0
"260","chr1",77536401,77539800,3400,"*","Distal Intergenic",1,77373139,77515088,141950,2,"13838","ENSMUST00000188797.6",-21313
"261","chr1",77835201,77847400,12200,"*","Distal Intergenic",1,77373139,77515088,141950,2,"13838","ENSMUST00000188797.6",-320113
"262","chr1",78008801,78009200,400,"*","Distal Intergenic",1,78101267,78196838,95572,2,"18505","ENSMUST00000004994.15",187638
"263","chr1",78054201,78063800,9600,"*","Distal Intergenic",1,78101267,78196838,95572,2,"18505","ENSMUST00000004994.15",133038
"264","chr1",78147001,78150400,3400,"*","Intron (ENSMUST00000004994.15/18505, intron 4 of 8)",1,78101267,78196838,95572,2,"18505","ENSMUST00000004994.15",46438
"265","chr1",78181801,78200400,18600,"*","Promoter",1,78101267,78196838,95572,2,"18505","ENSMUST00000004994.15",0
"266","chr1",78348401,78348600,200,"*","Intron (ENSMUST00000036172.9/433323, intron 1 of 4)",1,78310345,78420289,109945,1,"433323","ENSMUST00000036172.9",38056
"267","chr1",78395401,78396000,600,"*","Intron (ENSMUST00000036172.9/433323, intron 4 of 4)",1,78310345,78420289,109945,1,"433323","ENSMUST00000036172.9",85056
"268","chr1",78448601,78448800,200,"*","Intron (ENSMUST00000170217.7/23874, intron 15 of 17)",1,78471186,78488795,17610,2,"23874","ENSMUST00000189931.6",39995
"269","chr1",78529401,78532400,3000,"*","Intron (ENSMUST00000113524.7/68393, intron 6 of 6)",1,78537628,78538173,546,1,"68393","ENSMUST00000125458.1",-5228
"270","chr1",78585801,78588400,2600,"*","Distal Intergenic",1,78537628,78538173,546,1,"68393","ENSMUST00000125458.1",48173
"271","chr1",78647401,78657400,10000,"*","Promoter",1,78657825,78707743,49919,1,"74205","ENSMUST00000035779.14",-425
"272","chr1",78702801,78706600,3800,"*","3' UTR",1,78696656,78701289,4634,1,"74205","ENSMUST00000148608.1",6145
"273","chr1",78725801,78726800,1000,"*","Distal Intergenic",1,78696656,78701289,4634,1,"74205","ENSMUST00000148608.1",29145
"274","chr1",78746201,78746800,600,"*","Distal Intergenic",1,78696656,78701289,4634,1,"74205","ENSMUST00000148608.1",49545
"275","chr1",78859001,78866000,7000,"*","Intron (ENSMUST00000189296.1/102636764, intron 3 of 3)",1,78816927,78820028,3102,1,"57814","ENSMUST00000187432.1",42074
"276","chr1",79470801,79471000,200,"*","Distal Intergenic",1,79434669,79440120,5452,2,"20254","ENSMUST00000049972.5",-30681
"277","chr1",79505801,79508200,2400,"*","Exon (ENSMUST00000187291.1/ENSMUST00000187291.1, exon 1 of 1)",1,79434669,79440120,5452,2,"20254","ENSMUST00000049972.5",-65681
"278","chr1",79558601,79581800,23200,"*","Distal Intergenic",1,79608845,79671965,63121,2,"252903","ENSMUST00000159312.1",90165
"279","chr1",79738201,79741200,3000,"*","Exon (ENSMUST00000113512.7/69368, exon 2 of 12)",1,79726605,79730098,3494,2,"69368","ENSMUST00000138319.1",-8103
"280","chr1",79753601,79756800,3200,"*","Intron (ENSMUST00000113512.7/69368, intron 1 of 11)",1,79733620,79761721,28102,2,"69368","ENSMUST00000186464.1",4921
"281","chr1",79787401,79787600,200,"*","Distal Intergenic",1,79724697,79776143,51447,2,"69368","ENSMUST00000143368.7",-11258
"282","chr1",79821201,79825200,4000,"*","Promoter",1,79796845,79821322,24478,2,"20720","ENSMUST00000189793.6",0
"283","chr1",79889201,79937000,47800,"*","Exon (ENSMUST00000165691.2/ENSMUST00000165691.2, exon 1 of 1)",1,79803035,79861180,58146,2,"20720","ENSMUST00000190724.1",-28021
"284","chr1",80017601,80026800,9200,"*","Distal Intergenic",1,79803035,79861180,58146,2,"20720","ENSMUST00000190724.1",-156421
"285","chr1",80054801,80055000,200,"*","Distal Intergenic",1,80198706,80213944,15239,2,"241128","ENSMUST00000058748.1",158944
"286","chr1",80638001,80643200,5200,"*","Intron (ENSMUST00000077946.11/210293, intron 2 of 55)",1,80501713,80665275,163563,2,"210293","ENSMUST00000190983.6",22075
"287","chr1",81538401,81540800,2400,"*","Distal Intergenic",1,81077583,81341764,264182,1,"241134","ENSMUST00000123285.1",460818
"288","chr1",81672601,81674400,1800,"*","Distal Intergenic",1,82131916,82132019,104,1,"102466629","ENSMUST00000183462.1",-457516
"289","chr1",81709201,81787800,78600,"*","Exon (ENSMUST00000117185.1/ENSMUST00000117185.1, exon 1 of 1)",1,82131916,82132019,104,1,"102466629","ENSMUST00000183462.1",-344116
"290","chr1",81811001,81820600,9600,"*","Distal Intergenic",1,82131916,82132019,104,1,"102466629","ENSMUST00000183462.1",-311316
"291","chr1",81845801,81863800,18000,"*","Distal Intergenic",1,82131916,82132019,104,1,"102466629","ENSMUST00000183462.1",-268116
"292","chr1",81900601,82010000,109400,"*","Distal Intergenic",1,82131916,82132019,104,1,"102466629","ENSMUST00000183462.1",-121916
"293","chr1",82028601,82044800,16200,"*","Distal Intergenic",1,82131916,82132019,104,1,"102466629","ENSMUST00000183462.1",-87116
"294","chr1",82111201,82113600,2400,"*","Distal Intergenic",1,82131916,82132019,104,1,"102466629","ENSMUST00000183462.1",-18316
"295","chr1",82201001,82201200,200,"*","Distal Intergenic",1,82131916,82132019,104,1,"102466629","ENSMUST00000183462.1",69085
"296","chr1",82282001,82293400,11400,"*","Promoter",1,82233101,82291416,58316,2,"16367","ENSMUST00000069799.2",0
"297","chr1",82317601,82317800,200,"*","Exon (ENSMUST00000187475.1/ENSMUST00000187475.1, exon 1 of 1)",1,82316452,82445366,128915,1,"76867","ENSMUST00000027322.13",1149
"298","chr1",82360401,82376800,16400,"*","Exon (ENSMUST00000027322.13/76867, exon 4 of 7)",1,82339049,82445366,106318,1,"76867","ENSMUST00000140020.1",21352
"299","chr1",82427801,82432800,5000,"*","Intron (ENSMUST00000027322.13/76867, intron 6 of 6)",1,82339049,82445366,106318,1,"76867","ENSMUST00000140020.1",88752
"300","chr1",82792601,82819600,27000,"*","Exon (ENSMUST00000192756.1/ENSMUST00000192756.1, exon 1 of 1)",1,82839483,82901182,61700,1,"15463","ENSMUST00000189220.6",-19883
"301","chr1",82830401,82836200,5800,"*","Distal Intergenic",1,82839483,82901182,61700,1,"15463","ENSMUST00000189220.6",-3283
"302","chr1",84285201,84285400,200,"*","Promoter",1,84036296,84284645,248350,2,"98496","ENSMUST00000168574.8",-556
"303","chr1",84358401,84365000,6600,"*","Promoter",1,84107794,84364180,256387,2,"98496","ENSMUST00000175996.7",0
"304","chr1",84402601,84410600,8000,"*","Exon (ENSMUST00000049126.12/227325, exon 10 of 13)",1,84107794,84364180,256387,2,"98496","ENSMUST00000175996.7",-38421
"305","chr1",84448401,84449400,1000,"*","Intron (ENSMUST00000049126.12/227325, intron 7 of 12)",1,84107794,84364180,256387,2,"98496","ENSMUST00000175996.7",-84221
"306","chr1",84471601,84471800,200,"*","Intron (ENSMUST00000049126.12/227325, intron 7 of 12)",1,84107794,84364180,256387,2,"98496","ENSMUST00000175996.7",-107421
"307","chr1",84504401,84539800,35400,"*","Exon (ENSMUST00000049126.12/227325, exon 5 of 13)",1,84583004,84623841,40838,2,"227325","ENSMUST00000191546.2",84041
"308","chr1",84551601,84563400,11800,"*","Intron (ENSMUST00000049126.12/227325, intron 4 of 12)",1,84583004,84623841,40838,2,"227325","ENSMUST00000191546.2",60441
"309","chr1",84581201,84581600,400,"*","Intron (ENSMUST00000049126.12/227325, intron 3 of 12)",1,84583004,84623841,40838,2,"227325","ENSMUST00000191546.2",42241
"310","chr1",84855001,84864800,9800,"*","Intron (ENSMUST00000097672.3/66153, intron 1 of 3)",1,84866436,84900487,34052,1,"66153","ENSMUST00000139562.7",-1636
"311","chr1",86432601,86449600,17000,"*","Distal Intergenic",1,86426329,86428052,1724,1,"71863","ENSMUST00000046004.5",6272
"312","chr1",86464601,86513200,48600,"*","Exon (ENSMUST00000163337.3/ENSMUST00000163337.3, exon 1 of 1)",1,86526726,86530712,3987,1,"19231","ENSMUST00000045897.14",-13526
"313","chr1",86523401,86526200,2800,"*","Promoter",1,86526726,86530712,3987,1,"19231","ENSMUST00000045897.14",-526
"314","chr1",86556601,86558600,2000,"*","Intron (ENSMUST00000027444.14/18582, intron 1 of 4)",1,86543520,86582517,38998,2,"18582","ENSMUST00000150653.1",23917
"315","chr1",86621401,86630800,9400,"*","Distal Intergenic",1,86596740,86601164,4425,1,"26895","ENSMUST00000127219.1",24661
"316","chr1",86703001,86703200,200,"*","Promoter",1,86703808,86748331,44524,1,"208718","ENSMUST00000188121.6",-608
"317","chr1",87074201,87075000,800,"*","Distal Intergenic",1,87088780,87089805,1026,2,"11650","ENSMUST00000190082.1",14805
"318","chr1",87103001,87103200,200,"*","Distal Intergenic",1,87098002,87101606,3605,2,"76768","ENSMUST00000113270.2",-1395
"319","chr1",87114001,87115800,1800,"*","Distal Intergenic",1,87124973,87127148,2176,1,"11648","ENSMUST00000187662.1",-9173
"320","chr1",87174801,87186800,12000,"*","Promoter",1,87183313,87188405,5093,1,"69453","ENSMUST00000044533.8",0
"321","chr1",87271201,87275000,3800,"*","Intron (ENSMUST00000118687.7/98363, intron 1 of 4)",1,87264363,87310839,46477,1,"98363","ENSMUST00000027472.6",6838
"322","chr1",87484601,87494800,10200,"*","Promoter",1,87478685,87486177,7493,2,"53972","ENSMUST00000168235.1",0
"323","chr1",87520001,87525400,5400,"*","Intron (ENSMUST00000166055.7/23956, intron 1 of 2)",1,87476834,87510362,33529,2,"53972","ENSMUST00000027477.14",-9639
"324","chr1",87547001,87555600,8600,"*","Intron (ENSMUST00000166055.7/23956, intron 1 of 2)",1,87476834,87573870,97037,2,"53972","ENSMUST00000068681.11",18270
"325","chr1",87572601,87577000,4400,"*","Promoter",1,87574027,87597821,23795,1,"23956","ENSMUST00000166259.7",0
"326","chr1",87594601,87595600,1000,"*","Promoter",1,87594550,87597827,3278,1,"23956","ENSMUST00000070898.5",51
"327","chr1",87606801,87607600,800,"*","Distal Intergenic",1,87594550,87597827,3278,1,"23956","ENSMUST00000070898.5",12251
"328","chr1",87636401,87637600,1200,"*","Intron (ENSMUST00000169754.7/16331, intron 2 of 26)",1,87621674,87667916,46243,1,"16331","ENSMUST00000163576.1",14727
"329","chr1",87755401,87755600,200,"*","Promoter",1,87755870,87771398,15529,1,"77040","ENSMUST00000144047.7",-270
"330","chr1",87849401,87850800,1400,"*","Distal Intergenic",1,87853287,87944490,91204,1,"227333","ENSMUST00000027517.13",-2487
"331","chr1",87898801,87901800,3000,"*","Exon (ENSMUST00000195720.1/ENSMUST00000195720.1, exon 1 of 1)",1,87917898,87921971,4074,1,"227333","ENSMUST00000191589.1",-16098
"332","chr1",88095801,88096000,200,"*","Promoter",1,88095114,88218427,123314,1,"394432","ENSMUST00000126203.7",687
"333","chr1",88133601,88141800,8200,"*","Promoter",1,88134809,88218997,84189,1,"94284","ENSMUST00000113134.7",0
"334","chr1",88275401,88280200,4800,"*","Promoter",1,88277661,88308073,30413,1,"171382","ENSMUST00000148138.7",0
